117,55.2831,623,Object 4 IMAG112.BMP
191,160.593,1029,Object 5 IMAG112.BMP
181,167.493,1014,Object 6 IMAG112.BMP
213,166.636,871,Object 7 IMAG112.BMP
167,167.12,330,Object 8 IMAG112.BMP
123,22.6108,705,Object 9 IMAG112.BMP
235,187.126,359,Object 0 IMAG113.BMP
115,51.2126,587,Object 1 IMAG113.BMP
189,156.42,912,Object 2 IMAG113.BMP
177,174.247,893,Object 3 IMAG113.BMP
117,49.9168,626,Object 4 IMAG113.BMP
185,160.79,1023,Object 5 IMAG113.BMP
183,167.791,998,Object 6 IMAG113.BMP
207,166.771,876,Object 7 IMAG113.BMP
245,191.509,377,Object 8 IMAG113.BMP
125,25.1931,699,Object 9 IMAG113.BMP
235,188.707,358,Object 0 IMAG114.BMP
113,52.0133,589,Object 1 IMAG114.BMP
181,153.672,927,Object 2 IMAG114.BMP
177,174.491,897,Object 3 IMAG114.BMP
117,51.7642,630,Object 4 IMAG114.BMP
301,175.175,574,Object 5 IMAG114.BMP
221,168.041,902,Object 6 IMAG114.BMP
257,190.979,391,Object 7 IMAG114.BMP
177,167.845,1030,Object 8 IMAG114.BMP
123,44.5344,708,Object 9 IMAG114.BMP
241,188.653,379,Object 0 IMAG115.BMP
117,56.5304,592,Object 1 IMAG115.BMP
279,192.385,388,Object 2 IMAG115.BMP
181,153.609,945,Object 3 IMAG115.BMP
117,55.6946,638,Object 4 IMAG115.BMP
303,176.557,586,Object 5 IMAG115.BMP
303,193.107,353,Object 6 IMAG115.BMP
253,190.607,395,Object 7 IMAG115.BMP
175,167.782,1039,Object 8 IMAG115.BMP
123,48.7363,718,Object 9 IMAG115.BMP
299,165.064,471,Object 0 IMAG116.BMP
113,53.8445,591,Object 1 IMAG116.BMP
281,192.248,378,Object 2 IMAG116.BMP
181,154.024,941,Object 3 IMAG116.BMP
309,193.623,532,Object 4 IMAG116.BMP
309,176.629,584,Object 5 IMAG116.BMP
303,193.111,347,Object 6 IMAG116.BMP
245,189.447,387,Object 7 IMAG116.BMP
177,167.63,1039,Object 8 IMAG116.BMP
123,48.9065,716,Object 9 IMAG116.BMP
285,165.174,474,Object 0 IMAG117.BMP
113,57.0813,591,Object 1 IMAG117.BMP
279,192.271,379,Object 2 IMAG117.BMP
183,154.223,941,Object 3 IMAG117.BMP
311,193.697,536,Object 4 IMAG117.BMP
301,175.408,577,Object 5 IMAG117.BMP
305,193.287,345,Object 6 IMAG117.BMP
175,167.59,1038,Object 7 IMAG117.BMP
299,190.25,571,Object 8 IMAG117.BMP
123,46.0795,715,Object 9 IMAG117.BMP
285,166.382,464,Object 0 IMAG118.BMP
113,49.7411,590,Object 1 IMAG118.BMP
281,192.314,372,Object 2 IMAG118.BMP
179,159.825,939,Object 3 IMAG118.BMP
305,193.227,520,Object 4 IMAG118.BMP
301,155.368,469,Object 5 IMAG118.BMP
305,193.233,343,Object 6 IMAG118.BMP
299,190.235,568,Object 7 IMAG118.BMP
219,190.441,527,Object 8 IMAG118.BMP
181,174.597,1108,Object 9 IMAG118.BMP
287,166.515,457,Object 0 IMAG119.BMP
113,56.0275,588,Object 1 IMAG119.BMP
277,192.459,374,Object 2 IMAG119.BMP
193,160.144,934,Object 3 IMAG119.BMP
309,193.634,522,Object 4 IMAG119.BMP
119,35.3021,665,Object 5 IMAG119.BMP
303,193.242,346,Object 6 IMAG119.BMP
119,55.7975,661,Object 7 IMAG119.BMP
299,190.125,567,Object 8 IMAG119.BMP
179,172.406,1103,Object 9 IMAG119.BMP
305,166.811,454,Object 0 IMAG120.BMP
113,54.9522,584,Object 1 IMAG120.BMP
179,161.059,929,Object 2 IMAG120.BMP
175,175.251,899,Object 3 IMAG120.BMP
175,172.711,956,Object 4 IMAG120.BMP
303,158.022,445,Object 5 IMAG120.BMP
303,192.88,332,Object 6 IMAG120.BMP
119,59.5674,653,Object 7 IMAG120.BMP
305,190.13,563,Object 8 IMAG120.BMP
181,174.566,1103,Object 9 IMAG120.BMP
